,Cost
2967,0.3515349561065033
2968,0.3508149927837321
2969,0.3120999570084888
2970,0.3312616541250988
2971,0.3478952187429162
2972,0.3334140724512052
2973,0.3289942099344484
2974,0.3468591934162675
2975,0.3428759768322252
2976,0.3477764663499259
2977,0.3153830956255687
2978,0.3367289323155812
2979,0.338263390495424
2980,0.3465240129124395
2981,0.3379809870797269
2982,0.3468295844487036
2983,0.3324196093114643
2984,0.3425412408672538
2985,0.3473572666418764
2986,0.3357582146273941
2987,0.3437261401668756
2988,0.3412658185740065
2989,0.341020306353051
2990,0.3345373434543203
2991,0.3367581639929573
2992,0.3232413510729358
2993,0.3361832957424157
2994,0.3376183871826516
2995,0.347016089642342
2996,0.336500607338527
2997,0.3491581469940583
2998,0.3472711299586751
2999,0.3393471952062534
3000,0.3355018458469165
3001,0.3288247877956425
3002,0.345243612212377
3003,0.3405249691076099
3004,0.331008660142855
3005,0.3204047574170959
3006,0.3467563527546314
3007,0.3377623768421403
3008,0.3250267424066477
3009,0.3239689090967815
3010,0.3466911483482469
3011,0.3458505114245873
3012,0.3451666096459193
3013,0.3493741161310484
3014,0.3482954474430915
3015,0.3357509910453987
3016,0.3438440802844685
3017,0.3390354672407779
3018,0.3401701804863817
3019,0.3477700760309264
3020,0.3410449229632502
3021,0.3427965434221143
3022,0.3338368926926014
3023,0.3328279122486449
3024,0.3420247798049783
3025,0.3383010539540313
3026,0.3496837748172922
3027,0.330953549291506
3028,0.3345420041493647
3029,0.3424968613438447
3030,0.3300024186367164
3031,0.3532437289267816
3032,0.3333406894559536
3033,0.330813418861748
3034,0.333083075023158
3035,0.3440675540176977
3036,0.3290451564949233
3037,0.3347612389275393
3038,0.350597672330466
3039,0.3306106901902194
3040,0.3455895587521347
3041,0.3456042630279246
3042,0.3399248479615575
3043,0.3407798424105805
3044,0.3489428188930286
3045,0.3237932194238317
3046,0.3360615360560797
3047,0.3346104580618594
3048,0.3267727424166388
3049,0.3233568260550393
3050,0.3352221647755672
3051,0.3466218126564272
3052,0.3188571297957155
3053,0.313594905685774
3054,0.3365848756516357
3055,0.3466843771684587
3056,0.352219829675282
3057,0.3536807187323211
3058,0.3262511530713718
3059,0.3283505277629415
3060,0.4476197138526188
3061,0.4765556454215814
3062,0.4573006402314732
3063,0.4299996767916296
3064,0.4506738106639821
3065,0.4454974744162304
3066,0.4592059892889342
3067,0.4444614775503468
3068,0.4447562244786823
3069,0.4416409604926427
3070,0.476265743090809
3071,0.4558512552437926
3072,0.4500585779312841
3073,0.4363245743079783
3074,0.4709590866086447
3075,0.4699989420829385
3076,0.4577784510447881
3077,0.4620323666450706
3078,0.4708460032469994
3079,0.4741265989415742
3080,0.4330695612731846
3081,0.4267860347146373
3082,0.4536639289762316
3083,0.4462859593844859
3084,0.4373046484537888
3085,0.4387556941798237
3086,0.4546505102679807
3087,0.4465243104484349
3088,0.4728441592556829
3089,0.446094159317591
3090,0.4557042580110321
3091,0.436013744756857
3092,0.4555902723846283
3093,0.4526657271586854
3094,0.4575253555554553
3095,0.4450654811740553
3096,0.4734577242584189
3097,0.4546546227043075
3098,0.4766817865163484
3099,0.4449627301009965
3100,0.4533135091882723
3101,0.4725521653902474
3102,0.4637385793530184
3103,0.4772975113000666
3104,0.4527758877257045
3105,0.3351565138693536
3106,0.3525143107232955
3107,0.3515546661924987
3108,0.3388649126591931
3109,0.3174573872427929
3110,0.3167476230238109
3111,0.3452646269911588
3112,0.3103739285585014
3113,0.3420740658395493
3114,0.3248112679574987
3115,0.3104778012400058
3116,0.3332437750817929
3117,0.3334909965488328
3118,0.3256026047063284
3119,0.3503686112468211
3120,0.3436610276374625
3121,0.3309708423777395
3122,0.3441334260987928
3123,0.3138125226245865
3124,0.3254112462406324
3125,0.3505492040991572
3126,0.3143171792780625
3127,0.3360990451660368
3128,0.3520287914552748
3129,0.3442747493195973
3130,0.3328149032861887
3131,0.3336297772249814
3132,0.3281472531057414
3133,0.3320884612048476
3134,0.3228836388085946
3135,0.3174961955265077
3136,0.3386406305121493
3137,0.3394161374492558
3138,0.3384967946265631
3139,0.3284064008596057
3140,0.3051141760922469
3141,0.3173945649847816
3142,0.3469720679418567
3143,0.311559173767406
3144,0.3251763027099321
3145,0.3471471654504556
3146,0.3530780721008408
3147,0.3181909178453151
3148,0.341143595870503
3149,0.3184986809022453
3150,0.3410372657090429
3151,0.3383576208416788
3152,0.319835860231671
3153,0.3476730470473419
3154,0.3022605901588395
3155,0.3371440481704038
3156,0.3119821217055089
3157,0.3355284690917586
3158,0.324155047101461
3159,0.3241157201256511
3160,0.3290490927340241
3161,0.340036870255643
3162,0.3352703135209828
3163,0.3467772306167083
3164,0.335444411947587
3165,0.2889305611776251
3166,0.3195942570085555
3167,0.3258303685864275
3168,0.314848899954562
3169,0.3224012432340775
3170,0.3354145792290428
3171,0.3321399292847223
3172,0.3152522360188499
3173,0.3107763073145895
3174,0.3294618617674208
3175,0.3326565444567745
3176,0.3303860723873609
3177,0.306354902220006
3178,0.3130595749446616
3179,0.3435061909641156
3180,0.3325997051817284
3181,0.3190895599993358
3182,0.3031835318446726
3183,0.3248872729995778
3184,0.3296109347515536
3185,0.3093626904219602
3186,0.3288302338296437
3187,0.3258409805863153
3188,0.3428287464569816
3189,0.292236224814308
3190,0.3108608661644292
3191,0.3473117402797828
3192,0.3192482942923241
3193,0.3389720831743221
3194,0.3208355725290737
3195,0.322823963866904
3196,0.3390307124802259
3197,0.3319169239342331
3198,0.3165476241142282
3199,0.301240456697779
3200,0.317286218427776
3201,0.3074839167664287
3202,0.3321194002440579
3203,0.3131276088462679
3204,0.3176763859361752
3205,0.3382617117045695
3206,0.3301345145021312
3207,0.3268094761488451
3208,0.33004077364138
3209,0.3274290579823864
3210,0.3290818947039015
3211,0.3211779744860655
3212,0.3147065441479088
3213,0.3279412230837463
3214,0.3245411570957917
3215,0.3361801994427857
3216,0.334116424816834
3217,0.3104486697357704
3218,0.3222651342706959
3219,0.3382895281095114
3220,0.3352731426586849
3221,0.3188304750233593
3222,0.3281566954276257
3223,0.3385723963658185
3224,0.3343501740976843
3225,0.3309605146426765
3226,0.315632399359959
3227,0.3297452966404364
3228,0.3290478481450861
3229,0.3052542082828516
3230,0.3291555080816293
3231,0.3100793975979685
3232,0.321265233691927
3233,0.3142932167909413
3234,0.3307088720993297
3235,0.3308131674503229
3236,0.3295690398195475
3237,0.3371619429273078
3238,0.3345051894724126
3239,0.3116233044133555
3330,0.4212544563653753
3331,0.3901391128570144
3332,0.397061039327892
3333,0.3810870521478076
3334,0.3753796167515267
3335,0.3708389789950908
3336,0.4136283818475091
3337,0.3737527399753582
3338,0.3723884564564531
3339,0.4163381901411238
3340,0.4043773459141004
3341,0.3833745546042657
3342,0.4135965804012586
3343,0.4194449299433988
3344,0.4096391068969517
3345,0.3782966815228703
3346,0.4013194006932785
3347,0.3792415757363697
3348,0.3819684084998884
3349,0.4175469237521135
3350,0.3705642006610154
3351,0.3837112091598637
3352,0.3849402639797838
3353,0.3956351603091058
3354,0.3919811415053953
3355,0.3809437279845071
3356,0.3908663649770877
3357,0.4104846305562807
3358,0.3878337222084301
3359,0.4160852614547799
3360,0.3580726547204815
3361,0.4082744963853881
3362,0.4111604114397969
3363,0.3977472281468308
3364,0.3950405531437221
3365,0.4187337708747248
3366,0.4197423660596969
3367,0.361971512846526
3368,0.3876392621768804
3369,0.3896961727770331
3370,0.3912625415013616
3371,0.4026109870709015
3372,0.4109000203342079
3373,0.4142307252352174
3374,0.3761315103990698
3375,0.3749786129603374
3376,0.4015678816182607
3377,0.3785164951088069
3378,0.3990651961755873
3379,0.4034045495972626
3380,0.4107240611829989
3381,0.3814660357190017
3382,0.3977682020436233
3383,0.3768929168278538
3384,0.3904594533653203
3385,0.3813964052115499
3386,0.3712960386521475
3387,0.3785285077599302
3388,0.3854819129319542
3389,0.3979106188564162
3390,0.3920241577063057
3391,0.3824927542887443
3392,0.3981654919547072
3393,0.405627402047796
3394,0.408663222092254
3395,0.3798338861640878
3396,0.3833953961532507
3397,0.404857261931023
3398,0.3956568710274095
3399,0.392038905373227
3400,0.392936218428987
3401,0.3994647535978974
3402,0.4101618352397668
3403,0.3941216442588524
3404,0.3796167261380985
3405,0.4011273823928891
3406,0.3886401343047434
3407,0.4018458628618695
3408,0.38902359180169
3409,0.3921946442758331
3410,0.3778722241383786
3411,0.3938861542330961
3412,0.3847620327520206
3413,0.4071730954859379
3414,0.39016099797045
3415,0.4003163772673264
3416,0.3885724092750163
3417,0.3844022511249192
3418,0.4108029933700416
3419,0.4006772847426172
3420,0.42366004002265
3421,0.4353152707904312
3422,0.391735338440432
3423,0.4404054819712739
3424,0.427767421855602
3425,0.4377945431376651
3426,0.4296604140709223
3427,0.4090857449663413
3428,0.395370299000245
3429,0.4169807924721617
3430,0.4109810146684055
3431,0.4124793900088934
3432,0.419883025422658
3433,0.4112070686129346
3434,0.4367874490530022
3435,0.413859720768031
3436,0.4187371884230392
3437,0.4133718031168672
3438,0.4116165448950264
3439,0.4155383729066734
3440,0.4136605878442158
3441,0.4371536306160922
3442,0.4207814399070801
3443,0.4191072051706101
3444,0.4186024656212168
3445,0.4108635838429303
3446,0.4263021561621968
3447,0.4285698419245034
3448,0.4374575858350292
3449,0.4195645089630199
3450,0.4394146082098322
3451,0.4201834710775473
3452,0.4041334272113572
3453,0.4181804801959942
3454,0.4274315570822986
3455,0.413752719029623
3456,0.4148843570183711
3457,0.4020264218117099
3458,0.4261235608059807
3459,0.4174012841148941
3460,0.4375253571257524
3461,0.3981928117959817
3462,0.4279405514587426
3463,0.4370627735352687
3464,0.4062022682355086
3465,0.3935170660015429
3466,0.4109133692187146
3467,0.3894802682735041
3468,0.4015879792783327
3469,0.3917055523867518
3470,0.3868328196904778
3471,0.3941171260345303
3472,0.3745924611687364
3473,0.3899300871154996
3474,0.3760767764674133
3475,0.3602311600969181
3476,0.3859357771443714
3477,0.3931028133900792
3478,0.367906548157396
3479,0.4127912087276031
3480,0.4054418071926993
3481,0.3778621837298742
3482,0.3573627281321677
3483,0.3879355964674203
3484,0.3970087383680896
3485,0.37853699204695
3486,0.3914477574426468
3487,0.3686373228807489
3488,0.3802208885568523
3489,0.4067478503633577
3490,0.3958371460233734
3491,0.3776176697974518
3492,0.406845538321967
3493,0.412551277322048
3494,0.3981566059822294
3495,0.3926357163886464
3496,0.3939395660408892
3497,0.393059521024695
3498,0.3759836395115452
3499,0.3987101437976432
3500,0.3903336943338751
3501,0.4011040143144006
3502,0.4132873680228837
3503,0.3974758154448957
3504,0.3686530298191049
3505,0.3902975407513741
3506,0.4095764575980269
3507,0.3878721765614163
3508,0.40411528951339
3509,0.3841253562360251
3510,0.409714227912718
3511,0.378420343648275
3512,0.3884835697706754
3513,0.4060142963393285
3514,0.3915930820398887
3515,0.3947902174626727
3516,0.387110741534268
3517,0.4019226354367098
3518,0.4086384734302951
3519,0.4067681185801386
3520,0.386423207462564
3521,0.388447501838888
3522,0.4086447458980154
3523,0.4020575408340021
3524,0.3875512107643995
3525,0.4051793998314313
3526,0.4045311958927438
3527,0.376563435151759
3528,0.3963653989339383
3529,0.3958705563429623
3530,0.4090502537818414
3531,0.3896986035312024
3532,0.3788313992766302
3533,0.3859718811622092
3534,0.3916507756593307
3535,0.4042404787797098
3536,0.3947020063289371
3537,0.4009353922333688
3538,0.3947586895450221
3539,0.3983010894252689
3540,0.3837593933679817
3541,0.3789260859879195
3542,0.3975889427110879
3543,0.3784244779642864
3544,0.3699798793416292
3545,0.3888125001758571
3546,0.3924685730780528
3547,0.389959168010379
3548,0.3982593513650458
3549,0.3791528585753613
3550,0.4087030971299925
3551,0.3931460546971586
3552,0.4002710564669727
3553,0.402819876594831
3554,0.3910901066865227
3600,0.4265701003047952
3601,0.435204264936106
3602,0.4084711112018869
3603,0.442510668925301
3604,0.4381360611466522
3605,0.4314684710704579
3606,0.4288808824462924
3607,0.4422016675603263
3608,0.439544589901449
3609,0.4178432054433139
3610,0.4319110944926479
3611,0.4319237982975252
3612,0.423125321504899
3613,0.4460633434118914
3614,0.4331369348165628
3615,0.4164731641986147
3616,0.4405178334692826
3617,0.3900237753264923
3618,0.4119528393443444
3619,0.3959501662594091
3620,0.4060387151851362
3621,0.4452388615118124
3622,0.4149443040198511
3623,0.390924600839557
3624,0.417335028970388
3625,0.4406213239428442
3626,0.4188678598860332
3627,0.4219693762542297
3628,0.4317044572386194
3629,0.4316154636834287
3630,0.4214230520686428
3631,0.3932405382813045
3632,0.3899898132596158
3633,0.4162355740255164
3634,0.4399165595667476
3635,0.4071043028080586
3636,0.4247924183915017
3637,0.4114043890158981
3638,0.4096587198880677
3639,0.4147903149800026
3640,0.4074463404180124
3641,0.4430270756579176
3642,0.445876634904643
3643,0.4241679132312816
3644,0.422603552423872
3645,0.4038325515612373
3646,0.4033989631696681
3647,0.3969753059516165
3648,0.4314368018861353
3649,0.4321446385509456
3650,0.4094227966521433
3651,0.3975563677239367
3652,0.4260575478300508
3653,0.4378912130852857
3654,0.4377568435792774
3655,0.4092115280664537
3656,0.410569322073223
3657,0.4244237466553042
3658,0.4287698768938174
3659,0.424917559969953
3660,0.4081038129537699
3661,0.4094897844170391
3662,0.4254470308747607
3663,0.405403948500991
3664,0.4100214313249329
3665,0.3935616676805102
3666,0.4202133123572517
3667,0.4008189272341937
3668,0.3828033544077175
3669,0.4277682128605009
3670,0.4222628931463185
3671,0.4284041287183641
3672,0.4381130577187748
3673,0.4358379668589152
3674,0.4233560327865862
3675,0.4151719785853994
3676,0.4141148640474685
3677,0.4322039523098093
3678,0.4312697979141084
3679,0.3945107912368665
3680,0.413388412188112
3681,0.4248556593319555
3682,0.4116184737945426
3683,0.4080892367420887
3684,0.41739829807424
3685,0.418402666962276
3686,0.4262467654284991
3687,0.4205546325904272
3688,0.4326195481568786
3689,0.4096562321230382
3735,0.3652653993571492
3736,0.3803057607902451
3737,0.3769166352034048
3738,0.3819735049537788
3739,0.3620256324301262
3740,0.3822362816195777
3741,0.3720472571475148
3742,0.3737263857641318
3743,0.357899604593794
3744,0.3705016371062429
3745,0.3586996680253167
3746,0.3729430110034353
3747,0.3775363846126405
3748,0.3703951129478869
3749,0.3711594973683398
3750,0.3860981908265792
3751,0.3822984098895141
3752,0.3530743678242771
3753,0.3664082815645206
3754,0.3677993973972644
3755,0.3796283553429397
3756,0.3754739023203466
3757,0.3495039266857617
3758,0.3540411779753498
3759,0.3721075187873677
3760,0.3807125388869558
3761,0.3697121693770996
3762,0.3747678162443997
3763,0.3757421484225475
3764,0.3615538165022555
3765,0.3802997031099581
3766,0.3560308988881945
3767,0.3653573047520502
3768,0.3510087938479057
3769,0.3636737270370789
3770,0.3808589717596993
3771,0.360930897485053
3772,0.3750719885401349
3773,0.357040559603667
3774,0.3699808154275555
3775,0.3686942925666276
3776,0.3728433587459145
3777,0.3710711409355745
3778,0.3738937564869181
3779,0.3674990912762967
3780,0.3779724011542691
3781,0.3565443261209535
3782,0.3785192564820138
3783,0.3747233671317145
3784,0.3819254864401524
3785,0.371563942788242
3786,0.3659749557222768
3787,0.356455956301164
3788,0.3541922117935324
3789,0.3807084538570947
3790,0.3576783343894252
3791,0.365927042355865
3792,0.3764488941208787
3793,0.3521789657406092
3794,0.3733776307146522
3795,0.3792991497015269
3796,0.3437573258054512
3797,0.3681011855116636
3798,0.3681493873539444
3799,0.3721693388548976
3800,0.3838050511804912
3801,0.3621760164175219
3802,0.3765664787110806
3803,0.358342370337095
3804,0.3768635200631445
3805,0.3623994911580243
3806,0.374890439604057
3807,0.3760861764035947
3808,0.3766219643341696
3809,0.3827742605454697
3810,0.3602567840531004
3811,0.3753719277602986
3812,0.3532984339021189
3813,0.3623493367489442
3814,0.3486258849151153
3815,0.3680805281436123
3816,0.3599103831859576
3817,0.3624493608000186
3818,0.364690435639968
3819,0.3739317623775036
3820,0.3550348541371639
3821,0.3655918839206624
3822,0.3778691198443916
3823,0.3757687546560254
3824,0.3509992998877275
3825,0.3718023308675384
3826,0.3739774644585496
3827,0.3660690645248619
3828,0.3626876443636898
3829,0.3631709931728323
3830,0.3545517612940867
3831,0.3505344574432737
3832,0.3741676205526201
3833,0.3452411447043286
3834,0.3803664292682956
3835,0.3525558790992024
3836,0.3617639323480028
3837,0.3784931918988519
3838,0.3709834586102322
3839,0.3773052380797597
3840,0.3789746522205082
3841,0.3745185969939377
3842,0.3595739221965407
3843,0.3475960325233307
3844,0.3534237603232685
3845,0.3677373907497007
3846,0.3542187977384065
3847,0.351617008780601
3848,0.3743804336779183
3849,0.3768012612001166
3850,0.3471793951027396
3851,0.3633637362315884
3852,0.3705573850570689
3853,0.3639474916665272
3854,0.3756684351484609
3855,0.3695012892757047
3856,0.3724531396171838
3857,0.3588861643799462
3858,0.3511835851228663
3859,0.3354070945202998
3860,0.3756612168744161
3861,0.3501835896937385
3862,0.3740845570432215
3863,0.3614301621042342
3864,0.3486809894906058
3865,0.3430420243660715
3866,0.3624958294571578
3867,0.3783515834970452
3868,0.3734396588044076
3869,0.3491714529876961
3870,0.389422678119005
3871,0.3658621055578872
3872,0.3775142779137473
3873,0.3855479639457613
3874,0.3563943244091141
3875,0.3594613456337311
3876,0.359514027618172
3877,0.3845947815900126
3878,0.3619519220318101
3879,0.3659074909542615
3880,0.3708429057824332
3881,0.3609442964318388
3882,0.3875348794126863
3883,0.3699494427525257
3884,0.3628853773408697
3885,0.3809593205141814
3886,0.3638619388933001
3887,0.3656378960236625
3888,0.375348547208001
3889,0.3584917902458377
3890,0.3757648823596404
3891,0.3658945361058288
3892,0.3883736567927226
3893,0.3813695211313801
3894,0.3810233071364581
3895,0.3831660795351296
3896,0.3621593401638417
3897,0.382429741795308
3898,0.3891632911636273
3899,0.3878115189129092
3900,0.369187760404011
3901,0.3720394961220868
3902,0.3428249807748809
3903,0.377657919808079
3904,0.3694024674236567
3905,0.3553118478488327
3906,0.353315773721224
3907,0.3770581576000452
3908,0.368976845758291
3909,0.3613798744569885
3910,0.369350683442741
3911,0.3608441500119482
3912,0.3694045569618926
3913,0.3486319723240206
3914,0.3579179968952677
3915,0.403974502290537
3916,0.425624270763173
3917,0.428989675410264
3918,0.4521933652535805
3919,0.4539538187150975
3920,0.4281933924327046
3921,0.4231329298080709
3922,0.4283591569909011
3923,0.4453052763773946
3924,0.3946530583477036
3925,0.4261131165316434
3926,0.4156381018224404
3927,0.4434228993255444
3928,0.4404400517835991
3929,0.4228567976349485
3930,0.4416553304848532
3931,0.4363798190373463
3932,0.4127388355652419
3933,0.4397295871667896
3934,0.3941949111793743
3935,0.3905696224790053
3936,0.4221899369267892
3937,0.423905992086193
3938,0.4077495084371737
3939,0.4023057200113383
3940,0.4458134842003296
3941,0.4105896496866239
3942,0.4211803206484775
3943,0.4481244570996193
3944,0.414329316684492
3945,0.4513259625668103
3946,0.4378107621887787
3947,0.4539347768416887
3948,0.4356356782272362
3949,0.4252745525099526
3950,0.4147635860447449
3951,0.4088990820027687
3952,0.4211508176630973
3953,0.4400038744810346
3954,0.4486289338370844
3955,0.4071700046047469
3956,0.4355379392239089
3957,0.4403356133243646
3958,0.4515838779182136
3959,0.4197037786125626
3960,0.4229420779177648
3961,0.4449857615643372
3962,0.4243948364208417
3963,0.4365565583594744
3964,0.4159606242951428
3965,0.4345909647706325
3966,0.4106749327535253
3967,0.4246755612702474
3968,0.3996860572508134
3969,0.4426392963785858
3970,0.4286611244659812
3971,0.4371666712423538
3972,0.4103178646352479
3973,0.4339615953995951
3974,0.4403930238771252
3975,0.4395383587282334
3976,0.4112158699725409
3977,0.4073357528580855
3978,0.4337359999476354
3979,0.427822765055216
3980,0.4393328671287309
3981,0.4466171269099472
3982,0.4351302354570776
3983,0.4450722897206973
3984,0.4472555322504358
3985,0.4280053415796085
3986,0.4025807828782007
3987,0.418310022888499
3988,0.4109418983896027
3989,0.4223304611760996
3990,0.4155008680100599
3991,0.4401686351630871
3992,0.4413427154742889
3993,0.4261397740427909
3994,0.402267592896543
3995,0.4346818876537232
3996,0.4283642538007846
3997,0.4163597189970651
3998,0.4157328797613226
3999,0.4467118283293114
4000,0.4086514016997418
4001,0.402404759387944
4002,0.4322459080499754
4003,0.4275052292267273
4004,0.4365265635048157
4005,0.3461824271747072
4006,0.3487706522638427
4007,0.3407650230707884
4008,0.3761822946109354
4009,0.3650288712621173
4010,0.333509098212131
4011,0.3403055535735562
4012,0.3304815400540986
4013,0.3353961863668878
4014,0.3484858761959631
4015,0.3267317878409393
4016,0.3324736172193256
4017,0.3714230200844715
4018,0.3340135132894207
4019,0.3325495753431621
4020,0.3564296134955176
4021,0.3414504534174254
4022,0.3515535389966437
4023,0.3806461802733352
4024,0.376291091693699
4025,0.368447025582429
4026,0.3482976592865047
4027,0.3524891019513713
4028,0.3501587010342178
4029,0.3274103321609561
4030,0.3539793779794069
4031,0.3301351842347921
4032,0.3293127101069408
4033,0.3817501913787163
4034,0.3801662083398655
4035,0.3198293219321149
4036,0.3253043384758463
4037,0.346679664745056
4038,0.3542284984767927
4039,0.333064548550952
4040,0.3357060352307215
4041,0.3560607227284887
4042,0.334796389327693
4043,0.3169618341959182
4044,0.3219258955172716
4045,0.370985735008456
4046,0.3456101457013735
4047,0.3629704439568481
4048,0.3420371499180651
4049,0.3314103744191978
4095,0.4402562113548234
4096,0.4097136524506066
4097,0.4397109256751873
4098,0.4434775515214794
4099,0.4385848010809801
4100,0.4177913301305817
4101,0.4407080098551944
4102,0.4233689414515704
4103,0.4027300073575366
4104,0.4374803172189337
4105,0.4071323991969978
4106,0.4019962988171414
4107,0.4315203367490928
4108,0.423893475106931
4109,0.4334006464546396
4110,0.4223474029895714
4111,0.4438955801493275
4112,0.4143533313830428
4113,0.4369644221983616
4114,0.402542298892679
4115,0.4192155203476069
4116,0.4095467876432129
4117,0.4333117296899559
4118,0.4367827971540683
4119,0.421432022148184
4120,0.4213383598869039
4121,0.44465181365155
4122,0.4433738593860078
4123,0.4110730366291891
4124,0.4173589069582712
4125,0.440597710079101
4126,0.4332720017401763
4127,0.415768315685193
4128,0.4283860114578909
4129,0.4351306253131737
4130,0.408397787183313
4131,0.4207882798672461
4132,0.4169463931328006
4133,0.4188930740531831
4134,0.4229086492297741
4135,0.3901110277720296
4136,0.4365498699022313
4137,0.4283697652295867
4138,0.4221706606815688
4139,0.4151795040203149
4140,0.4724846017947379
4141,0.4464679829790351
4142,0.4556887092852766
4143,0.4678893278477877
4144,0.4765555293217255
4145,0.4425250662148413
4146,0.4783428556259279
4147,0.4436546694522192
4148,0.4433818445884337
4149,0.4608705110831286
4150,0.4767360313315937
4151,0.4657664604034415
4152,0.4558141110088993
4153,0.4767184678187558
4154,0.4570101207741559
4155,0.4591238357974989
4156,0.415949118916838
4157,0.4634937064150088
4158,0.4299337324723499
4159,0.4465236804843112
4160,0.4617136489293232
4161,0.4677753105643835
4162,0.4521800549253411
4163,0.4772479272183055
4164,0.4714847747574383
4165,0.447031891818323
4166,0.4559421999456996
4167,0.4537734431004771
4168,0.4475984768936076
4169,0.4650966962256389
4170,0.4555516426240485
4171,0.470118289171227
4172,0.4315068171460815
4173,0.4588926172194423
4174,0.4402579379346085
4175,0.4577802843386189
4176,0.4662612633803005
4177,0.4504754194090107
4178,0.4663517943261351
4179,0.4759455302633779
4180,0.4530614463046351
4181,0.4752265832190468
4182,0.4771617047058378
4183,0.4587401223344383
4184,0.4439379738565686
4185,0.4540341222178716
4186,0.4439745820761848
4187,0.4429720555804836
4188,0.4609236662017991
4189,0.4409434997003817
4190,0.4193872782818139
4191,0.4397936940324324
4192,0.4602814951171343
4193,0.4350980682850012
4194,0.4592767130172506
4195,0.4410182550900497
4196,0.4602008827108382
4197,0.4631333453236941
4198,0.4633419220374463
4199,0.4504934021502713
4200,0.4495469288413132
4201,0.4429276478907238
4202,0.44082763072603
4203,0.4465900145337452
4204,0.4230463803568868
4205,0.4616906632577673
4206,0.4596758813003759
4207,0.462797237106747
4208,0.4584959897214274
4209,0.446415567206189
4210,0.4572287538843418
4211,0.4394345638197805
4212,0.428099505771172
4213,0.4342828423646236
4214,0.4494638098963314
4215,0.4469764476348343
4216,0.4353056952797267
4217,0.4572463304279654
4218,0.437367145513449
4219,0.4530931741996354
4220,0.4448958161916747
4221,0.4457807662204173
4222,0.457500571595034
4223,0.4410468887776765
4224,0.4555153451392245
4225,0.4534567350924164
4226,0.4617258229247654
4227,0.460296131004987
4228,0.4413078985964842
4229,0.4519126685166337
4230,0.4204049057898557
4231,0.3995033885412585
4232,0.4094020324471616
4233,0.4126313850585883
4234,0.4187474458134932
4235,0.4186845910983842
4236,0.4160910552518846
4237,0.4081246231650391
4238,0.3913704186849135
4239,0.4182020515611914
4240,0.4124916474750668
4241,0.3994757854833193
4242,0.4214977444663748
4243,0.3996210163557381
4244,0.4141622686552836
4245,0.4166046004445259
4246,0.4183038137555955
4247,0.4161726436358903
4248,0.4021419239100232
4249,0.4206817978512853
4250,0.4036103417683777
4251,0.4143568002086096
4252,0.403268727925019
4253,0.4057514660627678
4254,0.4050374844920219
4255,0.4196582629193831
4256,0.4063755834154746
4257,0.3990711139516545
4258,0.4154356175602789
4259,0.4217780931012858
4260,0.3837974150476442
4261,0.4135969925586427
4262,0.4050752876219847
4263,0.4005631555069632
4264,0.4165486197794956
4265,0.4136306234883119
4266,0.4147949026581231
4267,0.405693322092922
4268,0.3929921172669253
4269,0.3942700374181653
4270,0.3936195942069833
4271,0.4188369258554766
4272,0.4181726685063302
4273,0.4167758600875718
4274,0.4027561973133856
4275,0.4034669065421529
4276,0.3862949329891404
4277,0.3909536796303835
4278,0.3983674309952177
4279,0.3660169291539293
4280,0.3969727959909027
4281,0.4009351012610466
4282,0.3677579753097578
4283,0.4022171626531688
4284,0.3947963980039638
4285,0.3798537383977562
4286,0.3791903660546872
4287,0.3813692124319305
4288,0.4006052878404816
4289,0.3915536008499889
4290,0.3754390550238504
4291,0.3745371424609118
4292,0.3957093880066965
4293,0.3743856729744032
4294,0.3907242566094685
4295,0.3936264764535845
4296,0.3912221476734293
4297,0.3983209517483385
4298,0.402681405249699
4299,0.4025571768073327
4300,0.3736964557045682
4301,0.3823484542807753
4302,0.3809114460150986
4303,0.3834622268929005
4304,0.3835475334062671
4305,0.3978201870898625
4306,0.3693373035482484
4307,0.3937659397416985
4308,0.3925502319962834
4309,0.3956685082521856
4310,0.3785724221065856
4311,0.386381101090581
4312,0.3989915000736632
4313,0.4034014713114994
4314,0.3886075502344739
4315,0.401974214740501
4316,0.3869912454765242
4317,0.3994396086635424
4318,0.3964590356628031
4319,0.393383042093289
4320,0.3850267666712087
4321,0.3995694583526624
4322,0.3805174563067223
4323,0.403382573283972
4324,0.3867487956122385
4325,0.3796347899810821
4326,0.3900143712995167
4327,0.3774005907981415
4328,0.4041068230060912
4329,0.4061153649542273
4330,0.3812073073115873
4331,0.4035245710995976
4332,0.3787620739280937
4333,0.3947004428686214
4334,0.3874267943345063
4335,0.4024783892015771
4336,0.4023008704312633
4337,0.3920359774861578
4338,0.4042908872816998
4339,0.363861907374829
4340,0.3823954674573505
4341,0.3779204056077122
4342,0.3661161819244439
4343,0.3765484973105358
4344,0.39783032951127
4345,0.3855991106950289
4346,0.3682988817291849
4347,0.3759803313450562
4348,0.4052760824581221
4349,0.4051708492796623
4350,0.3996889753845328
4351,0.3849385802307404
4352,0.3880634074642935
4353,0.3834850050576815
4354,0.367705344707954
4355,0.3897750286028281
4356,0.3693246407741848
4357,0.4019068308743891
4358,0.4014392221858637
4359,0.371912954519884
4360,0.4061429529821723
4361,0.3750767882477291
4362,0.3976590136957784
4363,0.406306998782488
4364,0.3940220470180323
4365,0.4092520688458254
4366,0.4396354938238898
4367,0.4515771806325752
4368,0.4482778482040493
